num ex mark,num words,num chars,avg_word,stopwords,upper,ScoreAngry,ScoreDisgust,ScoreFear,ScoreHappy,ScoreSad,ScoreSurprise
1,24,136,5.137,14,0,0,0,0,0,0,0
1,11,56,4.184,3,0,0,1,0,0,1,0
0,1,11,11.0,0,0,0,0,0,1,0,0
0,18,85,3.777,11,0,0,0,0,1,0,1
0,6,44,6.5,0,0,1,1,1,0,1,0
0,16,80,4.062,6,0,1,0,0,0,1,0
0,8,53,5.75,3,0,0,0,0,2,0,1
0,4,24,5.25,0,0,0,0,0,0,0,0
0,20,111,4.6,5,0,0,0,0,0,0,0
0,8,41,4.25,4,1,0,0,0,0,0,0
0,18,86,3.834,10,0,0,0,0,0,0,0
0,17,75,5.363,5,0,0,0,0,0,0,0
0,10,59,5.0,2,0,0,0,1,1,0,1
0,30,170,4.7,12,0,0,0,0,2,0,0
0,26,137,4.31,12,0,0,0,0,1,0,0
0,24,140,4.875,11,0,0,0,0,0,1,1
0,13,63,3.924,8,0,0,0,0,0,0,0
0,18,66,3.77,6,0,0,0,0,0,0,0
0,26,127,3.924,10,1,0,0,2,1,2,2
1,23,137,5.0,10,0,1,1,1,0,1,0
0,7,43,5.285,1,0,0,0,0,0,0,0
2,11,56,4.184,5,0,0,0,0,2,0,0
0,13,81,5.31,5,0,0,0,0,1,0,1
0,13,72,5.0,5,0,0,0,0,1,0,1
0,23,130,4.695,11,1,0,0,0,0,0,0
0,25,123,3.96,10,0,0,0,0,0,1,0
0,15,68,3.6,8,0,0,0,0,0,0,0
0,85,406,4.35,35,4,0,0,2,0,1,0
1,5,31,5.4,2,0,0,0,1,0,1,1
0,14,65,3.715,7,0,0,0,0,0,0,0
0,25,130,4.418,7,0,0,0,1,1,1,0
0,33,158,3.818,20,0,0,0,0,1,0,1
0,8,36,3.625,1,4,0,0,1,0,1,0
0,27,129,3.814,14,0,0,0,0,0,0,0
0,15,73,3.934,8,0,0,0,0,0,0,0
0,15,76,4.133,9,0,0,0,0,1,0,0
1,6,41,6.0,3,0,0,0,0,0,0,0
0,35,202,4.8,16,0,0,0,1,0,0,0
0,15,82,4.535,7,0,0,0,1,0,0,0
1,10,45,4.0,5,0,0,0,1,1,1,0
0,2,10,4.5,1,0,0,0,0,5,1,3
0,7,42,5.145,2,0,0,0,0,0,0,0
3,24,113,3.912,8,0,0,0,0,0,0,0
0,9,56,5.332,3,0,0,0,0,1,0,0
0,11,54,4.4,3,0,1,0,0,1,0,1
0,11,58,4.363,4,1,0,0,0,1,0,0
0,21,106,4.094,9,0,0,0,1,0,1,0
0,9,46,4.223,4,1,0,0,1,0,1,0
0,12,35,3.428,2,1,0,0,0,0,0,0
3,25,131,4.652,5,2,0,0,0,0,0,0
0,9,50,5.25,4,0,0,0,0,0,0,0
0,3,17,5.0,1,0,0,0,0,1,0,1
0,31,159,4.16,17,0,1,1,0,0,0,0
1,17,105,5.234,3,1,0,0,0,0,0,0
0,23,120,4.453,6,0,0,0,0,0,0,0
0,9,62,6.0,3,1,1,0,0,0,1,0
0,15,87,5.215,3,1,0,1,0,3,1,1
0,6,35,5.0,2,1,2,2,1,0,1,1
0,3,11,3.0,1,0,0,0,0,0,0,0
0,8,46,4.875,3,0,0,0,0,1,0,0
0,6,32,4.5,1,0,0,0,0,0,0,0
0,6,26,3.5,3,0,1,0,1,0,0,1
0,37,186,4.055,21,0,0,0,0,1,0,0
0,22,103,4.1,9,0,0,0,0,1,0,0
0,7,40,4.855,3,0,1,1,1,0,1,1
3,14,114,7.215,4,1,0,0,0,1,0,0
0,14,68,3.928,6,1,0,0,0,0,0,0
0,7,39,4.715,3,0,0,1,2,1,2,0
0,29,166,4.758,11,0,0,0,0,1,0,1
0,1,10,10.0,0,0,0,0,0,1,0,1
0,7,35,4.145,4,0,0,0,0,0,0,0
0,6,42,6.168,0,0,1,0,1,0,0,0
0,10,50,4.1,7,0,0,0,0,0,0,0
5,21,123,4.906,6,2,0,0,0,0,0,0
0,4,26,5.75,0,0,0,0,0,0,0,0
4,17,87,4.176,9,1,0,0,1,1,0,0
1,12,51,4.0,3,1,0,0,0,1,0,0
3,21,113,4.65,8,0,0,0,0,0,0,0
0,22,126,5.0,8,1,0,0,0,0,0,0
0,12,59,4.0,7,0,0,0,0,0,0,0
5,17,98,5.125,8,0,0,0,0,0,0,0
0,29,145,4.18,13,2,0,1,0,1,0,1
0,7,30,3.428,4,0,0,0,0,0,0,0
0,6,32,4.5,3,0,1,0,1,0,0,0
0,9,56,5.332,4,0,0,0,0,0,0,0
0,19,86,5.23,5,0,0,0,0,0,0,0
0,5,28,4.8,1,0,0,0,0,0,0,0
0,7,44,5.43,2,0,0,0,0,0,0,0
0,28,131,3.715,12,0,0,0,0,0,0,0
0,19,96,4.105,8,2,0,0,0,0,0,0
1,9,57,5.445,2,1,0,0,0,0,0,0
0,42,202,3.834,24,0,0,2,0,0,0,0
0,14,93,5.715,5,2,0,0,0,2,0,0
0,7,56,7.145,2,0,0,0,1,0,0,0
0,6,23,3.0,4,0,0,0,0,0,0,0
0,35,181,4.2,17,0,0,1,1,0,1,0
0,46,203,3.436,23,0,0,0,0,0,0,0
0,7,32,4.332,2,0,0,0,0,0,0,0
2,25,118,3.76,10,0,0,0,0,0,0,0
0,9,66,6.445,2,0,0,0,0,0,1,0
0,3,16,4.668,0,0,0,0,0,0,0,0
0,23,111,3.87,14,0,0,0,0,0,0,0
0,33,167,4.09,11,0,0,0,0,0,0,0
0,23,140,5.13,3,2,0,0,0,0,0,0
0,25,92,3.578,10,2,0,0,0,2,0,0
0,8,44,4.625,3,0,0,0,0,0,0,0
0,5,24,4.0,3,0,0,0,0,0,0,0
0,21,119,4.715,10,0,0,0,1,1,0,0
0,3,20,6.0,0,0,0,0,0,0,0,0
4,16,84,4.6,8,1,3,1,1,3,1,2
2,22,122,4.81,6,0,1,1,1,0,1,0
0,11,65,5.5,2,0,0,0,0,0,0,0
0,10,34,5.0,1,0,1,0,0,1,1,1
0,24,126,4.293,9,0,0,0,0,1,0,0
1,9,57,5.445,2,1,0,1,0,0,0,0
0,21,133,5.383,9,0,1,2,1,0,1,0
0,19,115,5.105,3,0,0,0,0,2,0,0
0,14,69,4.31,5,0,0,0,0,2,0,0
0,12,65,4.5,5,0,0,0,0,0,0,0
0,25,145,4.84,10,0,1,0,2,0,1,0
0,24,126,4.293,13,0,0,0,0,0,0,0
0,15,101,5.8,6,0,0,0,0,0,0,0
0,5,27,4.6,2,1,0,0,0,0,0,0
0,25,107,3.32,15,1,0,0,0,3,0,0
0,31,157,4.098,17,0,1,0,0,0,0,0
0,26,121,3.691,11,0,0,0,0,0,0,0
0,8,35,4.0,2,0,0,0,1,0,0,0
1,10,54,4.5,3,0,0,0,0,0,0,0
0,20,108,4.45,9,0,0,0,0,0,0,0
0,25,127,4.477,10,0,0,0,0,0,0,0
0,10,57,4.8,4,0,0,0,0,0,0,0
0,21,97,3.85,9,2,0,0,0,1,0,1
0,10,56,5.223,1,0,1,0,0,0,1,0
0,31,128,4.082,12,1,2,0,0,0,1,0
0,7,38,4.57,1,0,0,0,0,1,0,0
0,17,105,5.234,6,0,0,0,0,0,0,0
0,10,68,5.9,3,0,0,0,1,0,1,0
0,11,62,4.727,7,0,0,0,0,1,0,0
0,9,39,3.445,5,0,0,0,0,0,0,0
0,23,128,4.61,8,0,0,0,0,2,0,1
0,11,54,4.0,6,0,0,0,0,0,0,0
0,18,93,4.223,8,0,0,0,0,4,0,1
0,25,100,4.223,6,2,1,1,1,0,1,0
0,16,61,4.184,5,1,0,0,0,0,0,0
0,49,248,4.082,25,0,1,0,1,0,0,1
0,11,50,3.637,7,0,0,0,0,1,0,0
0,5,27,4.6,3,0,0,0,0,0,0,0
0,37,189,4.137,26,0,0,0,0,1,0,0
5,17,93,4.812,6,1,0,0,0,0,0,0
0,6,22,2.834,3,0,1,0,0,2,0,0
0,8,52,5.625,2,1,0,0,0,1,0,0
0,13,62,3.846,6,1,2,0,1,0,0,0
0,6,48,7.168,0,0,0,0,0,0,0,0
0,18,76,3.277,11,0,1,1,1,0,1,0
0,12,64,4.418,7,0,0,0,0,0,0,0
0,14,86,5.215,7,1,0,0,0,0,0,0
0,9,52,5.5,2,0,1,0,1,0,0,0
0,38,135,3.77,9,0,0,1,1,0,2,0
0,29,136,4.0,8,0,0,0,0,2,0,2
0,12,45,4.855,2,0,0,0,0,0,0,0
0,9,33,6.25,0,0,0,0,0,0,0,0
0,24,122,4.125,13,0,0,0,0,0,0,0
0,15,73,4.215,4,1,1,0,1,0,2,0
0,8,39,4.0,2,0,0,0,1,0,0,0
0,5,26,4.4,2,0,0,0,0,0,0,0
0,16,58,3.908,5,0,0,0,0,1,0,1
0,17,83,3.941,6,0,0,0,0,0,0,0
0,23,111,3.87,13,0,0,0,0,0,0,0
0,16,80,4.062,10,0,1,1,0,0,1,1
3,4,22,4.75,2,0,0,0,1,3,0,1
0,28,175,5.285,10,0,0,0,0,1,0,0
0,44,206,3.705,27,0,0,0,0,0,0,1
0,10,47,3.8,5,0,0,0,0,0,0,0
0,21,137,5.57,8,0,0,0,0,0,0,0
0,14,74,4.69,5,0,0,0,0,0,0,0
0,27,126,3.703,18,0,0,0,1,0,1,0
0,15,79,4.332,8,0,0,0,0,0,0,0
0,22,87,3.3,11,0,0,0,0,0,0,0
0,5,22,3.6,1,0,0,0,0,0,0,0
0,11,51,3.727,5,0,1,2,1,0,1,0
0,6,41,6.0,2,0,0,0,0,0,0,0
0,6,33,4.668,3,0,0,0,0,0,1,0
0,19,102,4.42,10,0,0,0,1,1,0,1
0,16,64,4.453,4,0,0,0,0,2,2,0
2,4,35,8.0,1,0,0,0,0,0,0,0
0,12,62,4.25,5,1,0,0,0,2,1,1
1,13,52,3.076,8,1,0,0,0,0,0,0
1,14,77,4.57,6,2,0,0,0,0,0,0
0,20,112,4.65,8,0,0,0,0,0,0,0
0,21,122,4.855,8,0,0,0,0,0,0,0
0,8,41,4.25,5,0,0,0,0,3,0,3
0,38,202,4.344,20,0,0,0,0,0,0,0
0,14,71,4.145,9,0,0,0,0,2,0,2
2,30,130,3.367,0,28,0,0,0,1,0,1
0,22,88,3.045,15,0,0,0,0,0,0,0
0,13,50,4.75,3,0,0,1,0,0,0,0
0,17,114,6.125,1,1,0,0,0,1,0,0
0,6,32,4.5,1,1,0,0,0,0,0,0
0,15,71,3.8,9,0,2,2,2,1,2,1
0,6,33,4.668,0,0,0,0,0,2,0,2
0,17,100,4.94,3,0,0,0,0,0,0,0
0,2,9,4.0,0,0,0,0,0,0,0,0
0,15,82,4.535,5,1,0,0,0,0,0,0
3,17,83,4.188,7,1,0,0,1,0,0,0
0,9,36,7.0,1,0,1,0,0,0,0,0
0,11,52,3.818,6,0,1,1,1,1,1,0
0,33,145,3.424,22,0,0,1,0,1,0,1
0,6,30,4.168,3,0,0,0,1,0,0,0
0,28,138,3.965,12,0,0,0,0,1,0,0
1,3,44,21.0,0,0,0,0,0,1,0,0
1,8,50,6.145,1,0,0,0,0,0,0,0
0,11,48,4.223,2,1,1,0,1,0,0,0
1,3,21,6.332,0,0,0,0,0,1,0,1
0,12,53,3.5,4,0,0,0,1,1,0,0
0,9,56,5.332,4,0,0,0,0,0,0,1
0,16,84,4.312,7,0,0,0,1,0,1,1
0,8,55,6.0,2,0,0,0,0,0,0,0
0,14,87,5.285,5,0,0,0,0,0,0,0
0,16,69,3.375,8,0,0,0,0,1,0,1
0,14,72,4.215,6,0,0,0,0,1,0,0
0,20,120,5.05,5,0,2,1,0,0,0,0
1,5,18,3.5,0,0,0,0,0,0,0,0
0,18,92,4.168,7,4,0,1,0,0,0,0
0,15,82,4.855,6,0,0,0,0,0,0,0
0,6,42,6.168,1,0,0,0,0,2,2,0
1,15,79,4.332,4,2,0,0,0,0,0,0
0,21,109,4.45,3,2,0,0,0,1,0,0
0,11,69,5.363,4,0,0,0,0,0,0,0
0,8,38,3.875,2,0,0,0,1,0,0,0
0,29,138,3.928,15,2,0,0,0,0,0,0
0,18,102,4.723,8,0,0,0,0,0,0,0
1,12,50,3.545,1,2,0,0,0,0,0,0
0,22,94,4.562,6,1,0,0,1,0,1,0
0,7,46,5.715,2,0,0,0,0,0,0,0
0,10,44,3.889,2,0,0,0,0,0,0,0
0,10,53,4.4,4,0,1,1,2,0,1,0
0,12,58,3.916,6,0,0,0,0,1,0,1
0,21,118,4.9,8,0,0,0,0,0,0,0
0,21,110,4.285,12,0,0,0,3,0,2,0
0,13,67,4.23,5,0,0,0,0,1,0,1
0,19,101,4.367,10,0,0,0,0,1,0,0
0,5,14,2.5,1,0,1,1,1,1,2,1
0,15,69,3.666,8,0,1,0,1,0,0,1
0,24,104,4.5,9,1,0,0,0,0,0,0
0,16,58,3.908,3,2,0,0,0,0,0,0
0,36,187,4.223,21,0,0,0,0,0,0,0
0,6,55,8.336,2,0,2,1,1,3,1,2
1,5,25,4.2,1,0,0,0,0,0,0,0
0,22,103,4.1,11,1,0,0,0,1,0,0
3,22,110,4.24,4,4,0,0,4,4,0,0
0,8,42,4.375,3,0,0,0,0,0,0,0
0,17,74,3.412,10,0,1,1,0,1,1,0
0,18,81,3.555,11,0,0,0,0,0,0,0
3,23,118,4.176,12,0,0,0,0,1,0,1
0,27,134,4.152,11,0,0,0,0,0,0,0
0,21,97,5.133,5,0,0,0,0,2,0,0
2,28,132,3.889,9,3,0,0,0,1,1,0
0,19,91,3.842,9,0,0,0,0,0,0,0
0,16,67,3.25,8,0,0,0,0,0,0,0
1,26,128,4.12,8,3,0,0,0,2,0,1
0,9,50,4.668,4,0,0,0,0,0,0,0
0,22,119,4.453,9,0,1,1,0,0,0,1
0,23,111,4.047,13,0,0,0,0,0,0,0
0,6,30,4.168,1,0,0,0,0,0,0,0
0,16,75,6.0,4,1,0,0,0,1,1,0
0,17,86,4.117,9,0,0,0,0,0,0,0
0,4,21,4.5,1,0,0,0,0,0,0,0
0,16,87,4.5,6,0,0,0,0,1,0,1
0,16,58,3.908,4,1,0,0,0,0,0,0
0,23,134,4.87,10,0,1,0,1,0,1,0
0,9,57,5.445,3,0,0,0,0,0,0,0
0,13,66,4.152,4,0,0,0,1,0,1,0
0,10,50,4.1,3,0,1,0,1,0,0,1
0,11,31,3.5,2,1,2,0,0,1,0,1
0,13,41,3.625,4,0,0,0,0,0,0,0
0,23,113,3.957,7,1,0,0,0,1,1,0
2,23,118,4.176,8,1,0,0,0,0,0,0
0,47,245,5.1,15,1,0,0,0,2,1,0
0,22,120,4.5,8,0,1,1,1,1,1,0
0,11,55,4.09,7,0,0,0,0,0,1,0
1,11,57,4.273,5,0,0,0,0,0,0,0
0,14,60,3.916,1,0,0,0,0,0,0,0
0,9,39,3.445,4,1,0,0,0,1,0,0
0,17,97,4.766,9,0,0,0,0,0,0,0
0,6,29,4.0,2,1,0,0,0,0,0,0
0,27,137,4.27,10,2,0,0,0,0,0,0
0,17,93,4.53,6,0,0,0,0,0,0,0
0,9,72,7.11,1,0,0,0,0,0,0,1
0,5,28,4.8,2,0,0,0,0,2,0,0
0,9,55,5.223,3,0,0,0,0,0,0,0
0,24,127,4.332,13,0,0,0,0,1,0,1
0,2,10,4.5,0,0,0,1,0,0,0,0
0,24,135,4.87,5,1,0,0,0,1,0,0
0,7,29,4.6,1,0,0,0,0,0,0,0
0,31,150,3.871,13,0,1,0,0,0,0,0
0,39,181,3.666,23,0,0,0,0,1,0,1
0,29,140,3.861,18,0,0,0,0,1,0,0
0,8,38,3.875,3,0,0,0,0,0,0,0
0,8,43,4.5,2,0,0,0,0,2,1,1
0,10,59,5.0,3,3,0,0,0,0,0,0
0,20,99,4.0,11,0,0,1,0,0,0,0
0,11,58,4.363,5,0,0,0,0,0,0,0
3,25,136,4.668,6,1,0,0,0,1,0,0
0,24,120,4.043,12,0,0,0,0,0,0,0
0,40,161,3.812,11,4,0,0,0,0,0,0
0,19,88,3.889,7,1,1,1,1,0,1,1
0,4,31,7.0,0,1,0,0,0,2,1,0
0,8,40,4.125,3,0,0,0,0,1,0,0
0,25,123,3.96,15,0,0,0,0,0,0,0
7,11,59,4.453,2,2,0,0,0,1,0,1
0,27,126,3.703,8,4,0,0,0,0,0,0
0,9,49,4.555,5,0,0,0,0,0,0,0
1,17,75,3.47,6,1,0,0,0,1,1,0
0,8,52,6.43,2,0,0,0,0,0,0,0
0,14,56,3.072,8,0,0,0,0,1,0,1
0,7,32,3.715,4,0,0,0,0,0,0,1
0,8,25,6.0,1,0,0,0,0,0,1,0
0,11,69,5.363,3,2,0,2,0,0,0,0
0,25,119,3.8,12,0,1,0,1,0,0,0
0,17,86,4.117,10,0,0,0,0,0,0,0
0,11,72,6.2,4,1,1,1,1,0,1,0
0,24,125,4.25,11,0,0,0,0,1,1,0
0,16,88,4.562,8,0,0,0,0,1,0,1
0,25,135,4.44,11,0,0,0,0,1,0,0
3,19,119,5.61,5,0,0,1,0,0,0,0
0,13,65,4.08,3,1,0,0,0,0,1,0
0,25,129,4.2,14,0,0,0,0,0,0,0
1,9,62,6.0,2,0,0,0,0,1,0,0
4,25,134,4.582,5,2,0,0,1,0,1,0
0,20,104,4.25,11,0,0,1,0,0,0,0
0,25,132,4.32,11,1,0,0,0,0,0,0
0,4,29,6.5,2,0,0,0,0,2,0,0
0,5,52,9.6,1,0,0,0,0,0,0,0
0,14,58,3.46,8,1,0,0,0,0,0,0
0,20,97,3.9,10,0,0,0,0,0,0,0
2,15,84,5.0,2,0,0,0,0,0,0,0
0,4,37,8.5,0,0,1,0,1,0,0,0
0,15,69,3.928,4,1,0,0,0,0,1,0
1,13,73,4.69,4,1,0,0,0,0,1,0
0,14,62,3.5,5,2,0,0,0,0,0,0
1,11,47,3.7,5,0,0,0,0,1,0,0
2,19,112,4.95,11,0,0,0,0,0,0,0
0,20,102,4.15,12,0,0,0,0,0,0,0
0,14,84,5.46,5,1,0,0,0,0,0,0
0,4,17,3.5,1,0,0,0,0,0,0,0
0,8,42,5.0,3,0,0,0,0,0,0,0
0,6,32,5.4,0,0,0,0,0,1,0,1
0,4,31,7.0,1,0,0,0,0,2,0,1
0,8,33,3.25,2,0,1,1,1,1,1,1
0,42,188,4.2,20,0,0,0,0,2,0,1
4,13,86,6.168,3,2,0,0,0,1,0,0
0,12,59,4.0,5,0,0,0,0,0,0,0
0,10,63,6.75,3,0,0,0,0,2,1,1
0,6,32,4.5,1,0,1,1,1,1,0,2
0,5,30,5.2,0,0,0,0,0,0,0,0
0,7,49,6.145,1,0,0,0,1,0,0,0
0,15,68,3.857,6,0,0,0,0,0,0,0
0,28,116,3.297,15,0,0,0,0,0,0,0
0,21,96,3.62,5,1,0,0,0,0,0,0
0,12,61,4.168,6,0,0,0,0,0,0,0
0,20,97,3.9,12,0,0,0,0,0,0,0
0,11,80,6.363,3,0,0,0,0,1,0,0
0,4,32,7.25,1,0,1,0,1,0,1,0
3,3,24,7.332,0,0,0,0,0,0,0,0
0,7,39,4.715,3,0,0,0,0,4,2,0
1,15,94,5.332,4,2,0,0,0,0,0,0
0,16,83,4.25,8,0,0,0,0,1,0,0
0,7,43,6.168,1,0,0,0,0,1,0,0
0,18,69,4.0,6,1,1,0,1,0,1,0
0,4,43,13.336,0,0,0,0,2,1,0,1
0,3,17,5.0,1,0,0,0,0,0,0,0
0,17,89,4.293,8,0,0,0,1,0,1,0
0,5,30,5.2,1,0,0,0,0,0,0,0
0,12,64,4.418,5,0,0,0,0,1,0,1
0,31,159,4.16,16,0,1,0,1,0,1,0
0,25,135,4.44,15,0,0,0,0,1,0,0
0,14,57,4.89,2,1,0,0,0,1,0,1
0,32,148,3.656,22,0,0,0,0,0,0,0
0,12,65,4.5,6,0,0,0,0,0,0,0
0,19,143,6.58,3,0,0,0,0,1,0,1
0,10,26,3.4,2,1,0,0,0,0,0,1
0,23,93,3.945,9,1,0,0,0,0,0,0
0,6,47,7.0,1,0,1,1,1,0,1,0
0,4,20,4.25,2,0,0,0,1,0,1,1
0,40,207,4.2,27,0,1,0,2,1,2,1
0,13,82,5.383,3,0,0,0,1,1,0,0
0,8,41,4.25,2,0,1,0,1,1,0,0
1,14,85,5.145,7,1,0,0,0,0,0,0
0,13,47,4.375,3,2,0,0,0,0,0,0
0,3,18,5.332,1,1,0,0,0,0,0,0
0,17,131,6.766,7,0,0,0,0,0,0,0
0,12,64,4.418,6,0,1,0,1,0,1,0
0,5,20,3.2,1,1,0,0,0,0,0,1
0,17,93,4.53,7,0,0,0,1,1,0,1
0,9,46,4.223,2,0,0,0,1,0,0,0
0,9,46,4.223,5,0,0,0,1,1,1,0
0,12,67,4.668,3,2,0,0,0,0,0,0
0,12,60,4.082,4,0,0,0,0,0,0,0
0,11,58,4.363,6,0,0,0,0,1,0,1
0,14,63,3.572,5,0,0,0,0,0,0,0
0,37,140,3.467,16,2,0,0,4,4,0,0
2,8,41,4.25,3,0,1,0,0,0,1,0
0,19,67,3.5,5,2,0,0,0,1,0,1
0,15,83,4.6,4,0,0,0,0,0,0,0
1,20,99,4.0,10,0,0,0,0,0,0,0
0,28,133,3.785,5,1,0,0,0,0,0,0
2,19,106,4.89,9,0,0,0,0,0,0,0
0,30,153,4.133,13,0,0,0,0,1,0,0
0,16,84,4.312,5,2,1,0,0,1,0,1
0,29,142,5.184,9,1,0,0,0,0,0,0
0,15,72,3.867,8,0,1,1,1,0,1,0
5,16,129,7.6,2,4,0,0,0,0,1,0
0,4,24,5.25,1,0,0,0,0,0,0,0
0,6,29,4.0,1,0,0,0,0,0,0,0
0,13,63,3.924,6,0,0,0,0,0,0,0
0,27,147,4.48,12,2,0,1,1,0,1,0
0,19,101,4.367,10,0,0,0,0,0,0,0
3,23,99,3.5,8,1,0,0,0,0,0,0
0,25,134,4.4,10,0,1,0,1,0,1,0
0,11,41,5.168,3,0,0,1,0,0,0,0
0,10,48,3.9,4,0,1,1,1,0,1,0
4,11,51,4.555,3,0,0,1,0,0,0,0
0,10,27,3.6,2,0,0,0,0,0,0,0
0,5,20,3.2,3,0,2,1,1,1,1,1
0,18,85,3.777,9,0,0,0,0,0,0,0
0,12,53,3.5,6,2,0,0,0,0,0,0
0,39,184,3.744,23,0,0,0,1,0,0,0
0,13,88,5.848,3,0,0,0,1,0,0,0
0,14,65,3.715,8,1,0,0,0,0,0,0
0,46,232,4.066,23,0,0,0,0,0,0,0
0,26,130,4.2,7,3,0,0,1,0,1,0
0,24,149,5.25,10,0,0,0,0,0,0,0
0,10,70,6.1,3,0,0,0,0,0,0,0
1,8,51,6.285,3,0,0,0,0,0,0,0
0,6,45,6.668,1,0,0,0,0,0,0,0
0,3,16,4.668,0,0,0,0,0,0,0,0
0,23,108,3.908,7,3,1,1,1,0,1,1
0,5,34,7.5,0,0,1,1,0,0,0,0
9,25,131,4.457,7,5,0,0,0,0,0,0
1,11,62,4.727,5,1,0,0,0,0,0,0
0,16,95,5.0,8,1,0,0,0,0,0,0
0,14,79,4.715,5,1,0,0,0,2,0,1
0,14,66,3.785,7,0,0,0,0,0,0,0
0,9,44,4.0,4,0,0,0,0,0,0,0
0,13,65,4.08,7,0,0,1,0,0,0,0
1,19,131,5.95,6,4,0,0,1,1,1,1
0,5,24,4.0,1,0,0,0,1,0,0,0
0,5,29,5.0,2,0,0,0,0,1,0,0
0,17,79,4.2,4,0,0,0,0,0,0,0
0,17,79,3.705,4,2,0,0,1,0,0,0
1,24,128,4.375,9,0,0,0,1,0,1,0
0,22,111,4.09,9,0,0,0,0,1,0,1
0,10,37,5.6,1,0,0,0,0,0,0,0
0,14,70,4.07,5,0,0,0,0,0,0,0
0,13,52,3.076,7,0,0,0,0,0,0,0
0,19,84,3.666,8,1,0,0,0,2,0,1
0,8,35,3.5,5,0,1,0,1,0,0,0
0,3,15,4.332,1,0,0,1,0,1,0,0
0,6,32,4.5,2,1,0,0,1,1,0,0
0,23,90,4.0,9,2,0,0,0,1,0,0
0,31,150,3.871,15,3,0,0,1,1,0,1
0,13,54,3.5,2,0,0,1,0,1,1,0
1,10,70,6.1,3,0,2,0,0,3,2,2
0,6,31,4.332,3,0,0,0,0,0,0,0
0,18,99,4.555,9,0,0,0,0,0,0,0
0,38,197,4.21,21,0,0,0,0,0,0,0
0,21,112,4.383,7,0,0,0,0,0,0,0
0,13,78,5.08,5,0,0,0,0,0,0,0
0,14,74,4.355,5,1,0,0,0,0,0,0
1,9,38,3.75,0,3,0,0,0,0,0,0
0,10,54,4.5,6,0,1,1,1,0,1,0
0,18,62,3.46,6,1,0,0,0,0,0,0
0,8,53,5.75,1,1,0,0,0,0,0,0
0,12,55,3.666,4,1,1,1,1,0,1,0
0,32,158,3.969,17,0,0,0,0,1,0,1
0,9,49,4.555,5,0,1,1,2,0,2,0
0,14,71,4.46,4,0,1,0,1,0,0,1
5,21,115,4.523,5,1,1,1,1,1,1,0
0,16,88,5.617,3,0,0,0,0,1,0,1
0,2,21,10.0,0,0,1,0,1,0,0,1
1,24,127,4.332,5,0,0,0,0,0,0,0
0,19,95,4.05,10,0,0,0,0,0,0,0
0,6,32,5.4,0,0,0,0,0,0,0,0
0,15,77,4.5,6,3,0,0,0,1,0,0
0,6,31,4.332,1,0,0,0,2,1,2,0
1,7,36,5.0,0,0,0,0,0,0,0,0
0,19,127,5.74,6,0,0,0,0,0,0,0
0,18,90,4.055,11,0,0,0,0,1,0,0
0,10,59,5.555,3,0,0,0,0,1,0,1
0,8,36,3.625,2,0,0,0,0,0,0,0
0,16,85,4.668,6,0,0,0,0,0,0,0
0,30,191,5.4,13,0,0,0,0,1,2,1
0,24,102,4.39,8,0,0,0,0,0,0,0
1,12,55,3.666,7,0,0,0,0,0,0,0
0,4,19,4.0,2,0,1,0,2,1,2,0
0,21,111,4.332,7,1,0,0,0,0,0,0
0,12,39,4.0,1,1,0,0,0,0,0,0
0,24,110,3.625,13,0,0,0,0,1,0,0
1,13,67,4.582,3,0,0,0,0,0,0,0
0,13,84,5.54,4,0,2,2,2,0,2,0
0,12,69,4.832,3,0,0,0,0,1,0,1
1,9,48,5.0,2,0,0,0,0,0,0,0
0,11,55,4.09,3,0,0,0,0,0,0,0
0,12,69,4.832,4,0,0,0,0,0,0,0
0,20,79,4.285,7,1,0,0,0,0,0,0
0,17,84,4.0,9,0,0,0,0,1,0,0
0,14,93,5.715,4,1,0,0,0,0,0,0
0,6,40,5.832,0,4,0,0,0,1,1,0
0,4,28,6.25,1,0,0,0,0,0,0,0
1,23,118,4.363,5,2,0,0,1,0,0,0
2,19,99,4.5,4,2,0,0,0,0,1,0
0,17,60,3.666,5,1,0,0,0,0,0,0
0,12,38,3.857,2,1,0,0,0,0,0,0
0,18,107,5.0,5,0,0,0,1,0,0,0
1,19,93,3.947,8,0,0,0,0,0,0,0
0,37,212,4.758,18,0,0,0,0,0,0,0
0,13,61,3.77,7,0,0,0,0,0,0,0
0,13,63,4.25,5,0,0,0,0,0,0,0
0,23,117,4.13,11,0,0,0,0,0,0,0
0,16,71,3.5,12,0,0,0,0,0,0,0
0,25,135,4.625,6,0,0,0,0,0,0,0
0,7,32,3.715,3,1,0,0,0,0,0,0
0,38,192,4.08,21,0,0,0,0,0,0,0
0,5,33,5.8,0,1,0,0,0,0,0,0
0,6,34,4.832,2,0,0,0,0,0,0,0
0,21,134,5.43,4,1,1,1,1,0,1,0
0,7,62,9.336,2,0,0,0,0,0,0,0
0,9,48,4.445,5,0,0,0,0,0,0,0
0,8,41,4.25,2,1,0,0,0,1,1,1
0,5,36,6.4,1,0,0,1,0,0,0,0
2,28,137,4.78,5,4,1,0,1,0,0,0
0,23,121,4.305,7,1,1,1,1,0,1,0
0,16,67,3.25,10,0,0,0,0,1,0,1
0,5,36,6.4,0,0,0,0,0,0,0,0
0,17,66,4.168,4,1,1,0,1,0,1,0
